#HGC Korea Week 1 - Day 1,,,
OUT,QMW,OUT,R
DFG,CRI,CRI,R
DFG,CRI,CRI,R
CRI,AZT,CRI,R
CRI,AZT,CRI,R
MF,AZT,MF,R
MF,AZT,MF,R
MF,OUT,MF,R
MF,OUT,MF,R
DFG,QMW,QMW,R
DFG,QMW,DFG,R
DFG,QMW,DFG,R
QMW,AZT,QMW,R
QMW,AZT,QMW,R
OUT,AZT,OUT,R
OUT,AZT,AZT,R
OUT,AZT,AZT,R
OUT,AZT,AZT,R
CRI,OUT,CRI,R
CRI,OUT,CRI,R
CRI,QMW,CRI,R
CRI,QMW,QMW,R
CRI,QMW,CRI,R
DFG,MF,MF,R
DFG,MF,MF,R
DFG,RGE,DFG,R
EMP,MF,MF,R
EMP,MF,MF,R
QMW,MF,MF,R
QMW,MF,MF,R
CRI,EMP,CRI,R
CRI,EMP,CRI,R
DFG,AZT,DFG,R
DFG,AZT,DFG,R
DFG,EMP,DFG,R
DFG,EMP,DFG,R
RGE,MF,MF,R
RGE,MF,MF,R
RGE,CRI,CRI,R
RGE,CRI,CRI,R
QMW,EMP,QMW,R
QMW,EMP,QMW,R
DFG,OUT,OUT,R
DFG,OUT,OUT,R
RGE,AZT,AZT,R
RGE,AZT,AZT,R
OUT,EMP,OUT,R
OUT,EMP,OUT,R
AZT,EMP,AZT,R
CRI,MF,CRI,R
CRI,MF,MF,R
CRI,MF,MF,R
QMW,AZT,AZT,R
QMW,AZT,AZT,R
#MSB Groups Day 1,,,
HH,TW,HH,B
HH,TW,HH,B
KB,TO,KB,B
KB,TO,KB,B
DG,TP,TP,B
DG,TP,TP,B
FN,MF,FN,
FN,MF,FN,B
CE,ME,ME,B
CE,ME,ME,B
TS,BX,TS,B
TS,BX,TS,B
DG,ME,ME,B
DG,ME,DG,B
#MSB Groups Day 2,,,
KB,TS,KB,B
KB,TS,KB,B
ME,TW,ME,B
ME,TW,ME,B
MF,BX,BX,B
MF,BX,BX,B
DG,CE,DG,B
DG,CE,DG,B
FN,TO,FN,B
FN,TO,TO,B
HH,TP,TP,B
HH,TP,HH,B
TS,FN,FN,B
TS,FN,FN,B
#MSB Groups Day 3,,,
TW,CE,CE,B
TW,CE,CE,B
BX,TO,BX,B
BX,TO,BX,B
DG,HH,DG,B
DG,HH,DG,B
MF,TS,TS,B
MF,TS,TS,B
ME,TP,TP,B
ME,TP,TP,B
KB,FN,KB,B
KB,FN,KB,B
#MSB Group Day 4,,,
KB,MF,KB,B
KB,MF,KB,B
TP,CE,TP,B
TP,CE,TP,B
BX,FN,BX,B
BX,FN,BX,B
DG,TW,DG,B
DG,TW,DG,B
TO,TS,TS,B
TO,TS,TS,B
ME,HH,ME,B
ME,HH,HH,B
#MSB Group Day 5,,,
TP,TW,TP,B
TP,TW,TP,B
KB,BX,KB,B
KB,BX,KB,B
CE,HH,CE,B
CE,HH,HH,B
TO,MF,MF,B
TO,MF,MF,B
TS,BX,TS,B
#MSB Playoffs Day 1,,,
BX,HH,BX,B
BX,HH,HH,B
BX,HH,BX,B
BX,HH,BX,B
FN,ME,ME,B
FN,ME,ME,B
FN,ME,FN,B
FN,ME,FN,B
FN,ME,FN,B
DG,KB,KB,B
DG,KB,KB,B
DG,KB,KB,B
TS,TP,TP,B
TS,TP,TP,B
TS,TP,TP,B
#MSB Playoffs Day 2,,,
TS,BX,BX,B
TS,BX,BX,B
TS,BX,TS,B
TS,BX,TS,B
TS,BX,TS,B
DG,FN,FN,B
DG,FN,DG,B
DG,FN,DG,B
DG,FN,DG,B
TP,KB,KB,B
TP,KB,KB,B
TP,KB,KB,B
TS,DG,DG,B
TS,DG,DG,B
TS,DG,DG,B
DG,TP,TP,B
DG,TP,DG,B
DG,TP,DG,B
DG,TP,DG,B
DG,KB,KB,B
DG,KB,DG,B
DG,KB,KB,B
DG,KB,DG,B
DG,KB,DG,B
DG,KB,KB,B
